age,ed,employ,address,income,debtinc,creddebt,othdebt,default
21,2,0,2,21,12.5,0.48825,2.13675,1
31,3,9,2,28,2.6,0.12157599999999999,0.606424,0
31,2,9,1,30,5.800000000000001,0.6020399999999999,1.13796,0
48,1,0,23,30,22.3,2.6626200000000004,4.02738,0
28,1,4,1,16,23.799999999999997,1.08528,2.72272,0
47,3,16,26,221,17.599999999999998,15.791776,23.104224000000002,1
27,2,6,1,34,4.3999999999999995,0.237864,1.258136,0
29,2,6,10,65,18.4,1.9853599999999998,9.974639999999999,0
21,2,2,0,20,4.5,0.2907,0.6093,1
29,1,7,5,20,19.8,1.00584,2.95416,1
24,4,0,3,29,6.6000000000000005,0.589512,1.324488,1
44,1,12,3,31,9.700000000000001,0.357833,2.6491670000000003,0
22,1,1,0,18,4.3999999999999995,0.270072,0.521928,0
38,2,13,0,59,2.4,0.407808,1.008192,0
52,2,12,16,76,7.7,0.9948400000000001,4.85716,0
25,1,3,2,18,16.3,0.35208000000000006,2.58192,1
25,1,5,5,22,10.9,0.40286400000000006,1.995136,0
51,2,27,21,166,11.5,0.82087,18.26913,0
38,1,21,16,58,16.5,4.584029999999999,4.985970000000001,0
44,1,9,20,33,5.2,0.545688,1.170312,0
24,2,2,3,26,9.700000000000001,0.8877440000000001,1.6342560000000002,1
34,1,5,3,33,7.3,0.778107,1.630893,0
25,2,6,2,26,4.5,0.07019999999999998,1.0997999999999999,0
45,3,5,17,94,10.5,3.6124199999999997,6.257579999999999,1
34,2,4,10,25,5.800000000000001,0.56985,0.8801500000000002,0
27,4,2,8,23,5.7,0.319884,0.9911159999999999,1
33,2,10,13,57,20.9,6.111369,5.801631,1
35,2,0,16,22,15,1.9701,1.3298999999999999,1
50,2,15,31,60,1.0999999999999999,0.46793999999999997,0.19205999999999995,0
33,1,13,13,42,3.5999999999999996,0.22831199999999996,1.2836879999999997,0
41,3,13,13,91,25.2,2.316132,20.615868,1
28,1,0,2,28,33.300000000000004,2.28438,7.039619999999999,1
38,3,12,14,63,16,5.7153599999999996,4.3646400000000005,1
25,1,3,2,16,17.8,1.01104,1.83696,1
47,2,4,9,33,7.1,1.19493,1.14807,1
30,2,12,9,98,7.199999999999999,2.9352959999999997,4.120704,0
44,2,12,5,86,13,1.47576,9.70424,0
25,1,0,2,18,18.9,0.513702,2.8882980000000003,1
41,2,6,0,36,19.5,4.51386,2.5061400000000003,1
22,3,0,1,18,7.7,0.47817,0.9078299999999999,0
35,2,3,11,40,17.2,1.8025599999999997,5.077439999999999,1
42,5,6,23,190,7.8,3.15666,11.66334,0
38,1,3,19,23,14.7,0.831726,2.5492739999999996,0
23,2,1,3,18,18.7,0.885258,2.4807420000000002,1
28,3,2,5,30,19.900000000000002,1.52235,4.44765,0
52,1,19,25,89,4.7,0.397385,3.785615,0
25,1,9,2,20,3.5000000000000004,0.10500000000000001,0.5950000000000001,0
28,2,1,4,16,14.7,0.573888,1.778112,0
43,1,19,11,79,7.5,0.7821,5.1429,0
24,2,3,1,24,19.1,2.1728159999999996,2.411184,0
34,3,13,7,52,9.2,1.497392,3.2866079999999998,0
29,2,6,9,25,4.2,0.58485,0.46515000000000006,0
31,1,6,9,21,8.3,0.728574,1.014426,0
42,2,14,1,48,8.6,1.201248,2.926752,1
49,2,11,1,51,15,0.54315,7.10685,0
39,1,22,9,73,14.299999999999999,3.7267229999999993,6.7122769999999985,0
45,3,0,19,22,4.2,0.030492000000000002,0.8935080000000001,0
41,1,7,22,32,2.9000000000000004,0.072384,0.855616,0
29,2,9,0,46,1.6,0.24140799999999998,0.49459200000000003,0
35,3,7,5,38,15.1,1.382858,4.355142,0
27,2,5,6,25,6.800000000000001,0.7055000000000001,0.9945,0
28,1,4,7,19,4.1000000000000005,0.28667200000000004,0.492328,0
48,1,17,22,66,3.2,1.4678400000000003,0.6441599999999998,0
24,1,2,5,18,6,0.52812,0.55188,0
31,1,6,12,33,4.2,0.14553,1.2404700000000002,0
43,1,10,9,69,6.4,0.41068800000000005,4.005312,0
42,1,3,10,24,10.6,0.666528,1.877472,0
51,2,31,14,249,7.8,4.27284,15.14916,0
22,1,4,3,19,23.1,1.8872700000000002,2.5017300000000002,1
37,1,6,10,31,11.700000000000001,1.701063,1.9259370000000002,1
22,3,1,3,25,13.8,1.9768500000000002,1.47315,1
49,2,2,13,20,16.900000000000002,0.37856000000000006,3.00144,1
29,1,9,8,30,8.200000000000001,0.15497999999999998,2.30502,0
42,1,2,16,30,9.700000000000001,1.47246,1.43754,0
34,1,15,0,67,13.200000000000001,3.7410120000000004,5.102988000000001,0
34,2,9,7,27,1.7000000000000002,0.295137,0.16386300000000004,0
32,2,5,5,43,15,1.806,4.644,1
42,2,18,23,66,9.6,1.641024,4.6949760000000005,0
24,1,3,0,14,16.1,0.838488,1.415512,1
34,1,16,9,48,7.6,1.473792,2.1742079999999997,0
26,1,10,2,32,4.7,0.126336,1.377664,0
30,2,12,9,68,20.1,2.856612,10.811388000000001,0
32,1,4,3,16,28.499999999999996,0.8937599999999999,3.6662399999999997,1
38,3,13,18,25,5.7,0.34342500000000004,1.081575,0
43,2,10,24,37,8.5,0.676175,2.468825,0
31,2,9,8,53,13.5,1.194885,5.960115,0
37,4,10,18,123,17.299999999999997,3.021618,18.257382,0
37,2,4,11,20,21.7,0.1736,4.166399999999999,1
41,3,12,11,86,26.5,4.99101,17.798990000000003,1
32,1,0,4,20,3,0.26339999999999997,0.3366,1
22,2,0,1,35,9,0.7811999999999999,2.3688000000000002,1
32,2,12,3,63,18.2,5.549544,5.916455999999999,0
47,2,17,23,41,9.5,0.455715,3.439285,0
40,1,21,21,46,6.2,0.966828,1.8851719999999998,0
31,1,8,1,22,6.7,0.369974,1.1040260000000002,0
34,3,7,0,27,2.1999999999999997,0.125334,0.46866599999999997,0
52,4,13,17,234,7.7,7.38738,10.63062,0
28,1,2,2,17,2.5,0.19932500000000003,0.22567500000000001,1
38,3,15,18,63,13.4,5.090526,3.3514740000000005,0
33,2,10,4,26,3.1,0.030628,0.7753720000000001,0
39,2,9,12,32,6.6000000000000005,1.429824,0.6821760000000001,0
47,3,23,11,115,4,0.6532,3.9468000000000005,0
36,2,11,8,49,1.3,0.27263600000000004,0.36436399999999997,0
29,3,7,2,84,13.600000000000001,6.91152,4.512480000000001,1
48,4,14,10,59,16.5,4.935645,4.799355000000001,1
38,3,12,18,64,5.800000000000001,0.894592,2.8174080000000004,0
46,2,9,26,15,4.3,0.014834999999999997,0.6301649999999999,0
27,3,5,4,42,19.900000000000002,2.7079920000000004,5.650008,1
54,1,18,34,114,8.5,3.2946000000000004,6.3954,0
27,4,0,0,25,12.7,1.419225,1.7557749999999999,1
23,1,1,0,17,1.6,0.011696000000000002,0.26030400000000004,0
41,1,23,2,91,13.700000000000001,0.5734819999999999,11.893518,0
24,1,3,5,15,11.3,0.072885,1.622115,1
28,1,9,0,22,27.700000000000003,5.283498000000001,0.8105019999999996,1
26,1,0,0,14,10.5,0.25578,1.21422,0
24,1,8,0,17,5.6000000000000005,0.569296,0.38270400000000004,1
49,2,22,4,79,7.3,0.28834999999999994,5.478649999999999,0
28,2,3,1,36,8.6,0.3839039999999999,2.712096,0
38,1,6,17,18,13,0.13104,2.20896,0
33,2,2,9,37,4.5,0.8341649999999999,0.8308350000000001,0
26,1,8,4,25,4.7,0.210325,0.9646750000000001,0
36,1,9,1,40,9.8,1.97568,1.9443199999999998,0
37,3,16,14,50,36.6,7.32,10.98,1
25,4,0,1,18,33.4,2.8015920000000003,3.210408,1
29,1,9,2,33,4.8,0.6937920000000001,0.890208,0
27,2,8,4,38,6.9,0.364458,2.2575420000000004,0
45,1,17,0,62,15,2.4366,6.863399999999999,0
37,1,9,8,57,5.5,1.357455,1.7775450000000002,0
29,2,3,6,26,6.1,0.537654,1.048346,1
51,1,10,1,44,13.200000000000001,4.960032,0.8479679999999998,1
22,3,0,0,23,8.4,0.37287600000000004,1.5591240000000002,1
30,4,7,10,30,15.7,0.26376,4.4462399999999995,0
31,1,7,2,20,12.3,0.1107,2.3493,0
28,1,2,0,18,14.799999999999999,1.9393919999999998,0.7246079999999999,1
35,1,10,16,39,5.7,0.217854,2.005146,0
25,4,1,1,34,8.5,0.13294,2.75706,1
32,2,5,0,28,14.799999999999999,2.5941440000000004,1.5498559999999997,1
33,1,2,10,24,9.6,1.0414080000000001,1.2625920000000002,0
28,2,3,4,41,25.1,5.896743000000001,4.394257,1
46,3,4,17,73,5.4,2.223288,1.718712,0
41,1,24,12,83,14.000000000000002,6.588540000000001,5.03146,0
42,2,11,5,73,6.800000000000001,2.8691920000000004,2.094808,0
41,4,9,13,47,5,0.43710000000000004,1.9129,0
26,1,3,5,29,25.7,2.526567,4.926433,1
47,1,27,8,113,9.2,2.3806839999999996,8.015315999999999,0
29,1,1,3,18,25.6,1.9814400000000003,2.6265600000000004,1
34,1,3,14,36,4.7,0.6243479999999999,1.067652,0
36,1,7,2,43,6.2,1.03974,1.6262599999999998,0
38,2,7,4,64,3,0.65088,1.26912,0
41,2,4,14,26,19.2,1.4726400000000002,3.51936,1
46,1,9,23,31,13.8,1.6170840000000002,2.6609160000000003,0
40,3,3,15,55,16.5,1.7514750000000001,7.323525000000001,1
44,2,17,0,129,2.5,0.551475,2.673525,0
35,3,10,15,39,10.4,1.6021200000000002,2.45388,0
36,1,20,15,60,5.4,1.05624,2.1837599999999995,0
28,2,0,3,30,4.8,0.12096,1.31904,1
29,2,6,7,18,5.1,0.44981999999999994,0.46818,1
23,2,3,3,22,11.4,1.274064,1.233936,1
41,2,7,17,63,15.4,4.637556,5.064444,0
25,1,1,1,19,6.9,0.19009500000000001,1.120905,0
45,2,2,19,29,5.4,0.443178,1.122822,0
48,2,30,14,148,7.199999999999999,3.9746879999999996,6.681311999999999,0
38,1,18,7,45,7.000000000000001,0.5355000000000001,2.6145000000000005,0
29,1,6,4,46,5.4,1.169964,1.314036,0
42,4,15,8,186,3.5999999999999996,2.403864,4.292135999999999,0
31,1,11,12,47,10.9,2.863757,2.259243,0
40,1,3,13,23,6.9,0.40944600000000003,1.1775540000000002,0
26,1,2,6,21,19.8,1.022868,3.1351320000000005,0
25,1,6,6,22,20.200000000000003,2.261996,2.182004,0
53,4,7,11,61,7.9,1.874591,2.9444090000000003,0
50,3,18,27,102,14.099999999999998,5.7815639999999995,8.600435999999998,0
47,1,31,9,136,23.1,14.231448,17.184552,1
23,1,1,0,21,8.4,1.210104,0.5538959999999999,1
37,3,12,8,83,4.1000000000000005,0.319882,3.083118,0
41,1,24,15,100,11.5,5.06,6.44,0
28,2,0,7,29,13.3,2.148349,1.7086510000000001,1
31,1,7,11,41,30.7,2.995706,9.591294,1
41,2,6,1,19,6.3,0.124488,1.0725120000000001,0
36,1,7,17,40,9.9,1.69488,2.26512,0
41,1,1,16,19,4.3999999999999995,0.24160399999999999,0.5943959999999999,0
53,2,16,31,44,5.6000000000000005,1.333024,1.130976,0
31,2,6,5,25,11.5,2.331625,0.5433750000000002,0
28,2,5,6,25,2.9000000000000004,0.33857500000000007,0.386425,0
48,1,28,25,70,12,4.3344000000000005,4.0656,0
23,2,0,1,42,3.9,1.0188359999999999,0.619164,1
31,1,11,6,34,6.800000000000001,0.29824800000000007,2.013752,0
27,1,6,6,43,4.9,0.8828330000000001,1.224167,0
43,1,11,17,37,1.3,0.179894,0.301106,0
29,2,5,7,28,18.7,2.125816,3.110184,0
53,1,6,7,27,6.4,0.5944320000000001,1.133568,1
38,1,4,9,19,13.600000000000001,1.2454880000000002,1.338512,0
30,1,12,10,38,8.5,0.17119000000000004,3.0588100000000003,0
28,3,2,0,20,9.4,0.23311999999999997,1.64688,1
36,1,11,2,33,32.5,1.26555,9.45945,0
48,1,15,5,60,2.1,0.32130000000000003,0.9387,0
31,1,12,9,24,6.6000000000000005,0.44193600000000005,1.142064,0
35,1,16,10,57,10.5,1.143135,4.841864999999999,0
50,1,4,4,23,12.5,0.140875,2.734125,0
42,2,12,9,55,15,2.53275,5.71725,0
40,1,2,3,28,7.1,0.184884,1.8031159999999997,0
37,2,0,13,31,0.8999999999999999,0.11801699999999998,0.160983,1
31,3,6,8,54,2.8000000000000003,0.402192,1.1098080000000001,0
38,1,11,13,35,8,1.2656,1.5344000000000002,0
35,1,15,1,77,10.6,5.501187999999999,2.660812,0
44,1,24,10,101,5.6000000000000005,2.992024,2.663976,0
44,2,21,14,113,13.200000000000001,3.192024,11.723976,0
33,1,0,12,23,0.8999999999999999,0.07741799999999999,0.129582,0
35,1,7,14,29,4.9,0.264306,1.1566940000000001,0
36,3,10,4,43,13,0.96148,4.62852,0
23,2,3,4,24,6.3,0.55188,0.96012,0
27,1,0,7,18,12.8,0.582912,1.7210880000000004,0
34,1,6,1,20,1.2,0.04248,0.19752,0
35,1,0,5,34,11.1,1.369962,2.404038,1
24,2,4,4,20,3.6999999999999997,0.32412,0.41587999999999997,0
48,1,30,8,101,6.4,1.8745600000000002,4.58944,0
26,2,8,1,40,11.799999999999999,0.44367999999999996,4.27632,0
40,1,6,9,36,2.1,0.390852,0.36514800000000003,1
34,1,9,8,48,9.3,0.41961600000000004,4.044384,0
35,1,17,4,42,3,0.09323999999999999,1.16676,0
30,1,7,2,33,25.4,1.165098,7.216901999999999,1
20,1,4,0,14,9.700000000000001,0.200984,1.157016,1
36,4,1,17,30,11.5,0.32430000000000003,3.1257,0
21,1,1,1,16,6.3,0.14112,0.86688,0
34,1,18,10,53,10.5,0.8403149999999999,4.724684999999999,0
35,1,7,5,39,16.1,1.701609,4.577391,1
35,3,1,4,20,7.9,0.8532000000000001,0.7268,0
34,1,10,1,33,10.299999999999999,2.5016640000000003,0.8973359999999997,1
33,1,12,12,68,10.8,1.365984,5.978016,0
30,1,4,2,18,10.7,0.227268,1.698732,0
24,2,0,5,16,7.3,0.024527999999999998,1.1434719999999998,0
47,1,31,8,253,7.199999999999999,9.308375999999999,8.907623999999998,0
53,1,0,26,27,28.9,2.7544589999999998,5.048540999999999,1
22,3,0,2,20,4.7,0.21902,0.72098,0
48,2,6,1,66,12.1,2.31594,5.670059999999999,0
36,2,6,15,27,4.6,0.262062,0.979938,1
29,2,6,4,21,11.5,0.369495,2.045505,0
33,1,15,3,32,7.6,0.49126400000000003,1.9407359999999998,0
45,1,19,22,77,8.4,2.302608,4.165392,0
37,1,12,14,44,14.7,2.9946840000000003,3.4733159999999996,0
36,1,16,13,32,10.9,0.5441280000000001,2.943872,NA
50,1,6,27,21,12.9,1.3165740000000001,1.392426,NA
40,1,9,9,33,17,4.880700000000001,0.7292999999999994,NA
31,1,5,7,23,2,0.046,0.41400000000000003,NA
29,1,4,0,24,7.8,0.866736,1.005264,NA
25,2,1,3,14,9.9,0.232848,1.1531520000000002,NA
34,1,4,3,28,9.4,1.0580640000000001,1.573936,NA
50,1,30,8,150,32.5,13.5525,35.1975,NA
27,1,5,5,26,1.2,0.130416,0.181584,NA
31,4,7,12,97,6,1.8274799999999998,3.99252,NA
45,1,8,25,27,2.6,0.41558399999999995,0.286416,NA
35,1,10,8,28,1.3,0.109928,0.25407199999999996,NA
47,2,27,7,107,6.1,1.638277,4.888723000000001,NA
50,3,25,7,94,5.3,1.7337360000000002,3.248264,NA
37,2,15,11,108,11.799999999999999,5.250528,7.493472,NA
46,1,7,6,41,23.400000000000002,0.585234,9.008766000000001,NA
26,4,1,5,92,13,6.506240000000001,5.45376,NA
33,1,16,12,46,8.1,2.3995439999999997,1.3264560000000003,NA
43,1,8,0,32,19,1.23424,4.84576,NA
49,2,14,26,63,15.8,0.9356760000000001,9.018324,NA
44,1,2,15,22,9.6,1.091904,1.0200960000000001,NA
32,1,12,10,33,11.200000000000001,0.79464,2.9013600000000004,NA
38,1,5,4,20,1.5,0.0915,0.2085,NA
52,1,33,23,139,5.6000000000000005,2.2884960000000003,5.4955039999999995,NA
35,1,10,3,24,21.3,1.0837439999999998,4.028256000000001,NA
33,4,4,12,22,5.5,0.56628,0.64372,NA
35,1,11,12,77,4.7,1.1001760000000003,2.518824,NA
34,2,9,3,40,1.6,0.37376,0.26624000000000003,NA
39,1,19,16,53,3.6999999999999997,0.190217,1.7707829999999998,NA
31,1,8,4,27,5.4,0.673596,0.784404,NA
37,1,5,11,27,9.4,0.41877,2.11923,NA
44,1,19,9,40,10.9,0.34444,4.015560000000001,NA
30,1,1,1,27,12.3,1.275264,2.0457359999999998,NA
37,1,18,9,58,10.299999999999999,2.8675199999999994,3.10648,NA
35,1,11,9,40,2.9000000000000004,0.57188,0.5881200000000001,NA
43,1,4,11,26,7.1,0.7513219999999999,1.094678,NA
26,1,0,5,17,5,0.14195000000000002,0.7080500000000001,NA
35,1,13,4,42,17.599999999999998,0.7687679999999999,6.623232,NA
24,1,4,0,19,11,1.18503,0.9049699999999998,NA
24,1,4,1,23,4.9,0.24230500000000002,0.884695,NA
26,3,3,1,40,10.8,1.89648,2.4235200000000003,NA
34,1,10,12,48,5.1,0.264384,2.183616,NA
44,4,18,23,78,1,0.56472,0.21528000000000003,NA
46,1,9,6,72,5,0.828,2.7720000000000002,NA
40,1,17,5,55,11.4,2.1255300000000004,4.14447,NA
37,4,2,1,29,15.4,2.782318,1.6836820000000001,NA
35,3,5,13,30,10.6,1.5263999999999998,1.6536,NA
46,2,18,18,55,4.3999999999999995,0.41866,2.00134,NA
40,3,5,18,28,10,1.2628000000000001,1.5372000000000001,NA
48,2,21,14,86,1.2,0.145512,0.886488,NA
53,1,33,25,324,7.000000000000001,7.053480000000001,15.626520000000003,NA
45,3,9,0,84,13.100000000000001,1.2764640000000003,9.727536,NA
32,3,6,12,22,6.7,0.38471400000000006,1.0892860000000002,NA
43,1,15,21,62,9.4,0.693532,5.134468,NA
29,2,3,9,32,9,1.0713599999999999,1.80864,NA
47,2,7,24,49,0.8999999999999999,0.25357499999999994,0.187425,NA
21,2,1,0,17,10.5,0.555135,1.2298649999999998,NA
30,1,0,2,20,5.4,0.6220800000000001,0.45792,NA
25,3,3,2,54,7.3999999999999995,1.162836,2.833164,NA
27,1,6,2,52,13.8,1.90164,5.27436,NA
36,1,4,17,25,4,0.144,0.856,NA
35,1,12,3,30,15.4,1.89882,2.7211800000000004,NA
33,1,11,6,35,15.9,0.5064150000000001,5.058585000000001,NA
21,3,0,1,41,19.5,2.36652,5.62848,NA
44,1,18,0,61,10.8,2.806488,3.781512,NA
37,1,19,7,38,13.5,2.5906500000000006,2.53935,NA
27,1,5,7,26,6.800000000000001,0.54808,1.2199200000000001,NA
37,2,11,11,47,9.6,1.597248,2.9147520000000005,NA
48,2,9,22,44,5.8999999999999995,2.1339120000000005,0.4620879999999996,NA
30,1,4,2,21,3.5000000000000004,0.22858500000000004,0.5064150000000001,NA
22,4,0,1,25,12.2,1.4914499999999997,1.55855,NA
39,2,18,18,47,7.6,1.5645360000000001,2.0074639999999997,NA
26,1,5,6,18,15.5,0.57474,2.21526,NA
29,2,9,8,30,21.7,3.6456,2.8644,NA
47,1,29,20,169,2.1999999999999997,0.349492,3.368508,NA
33,2,5,2,37,8.4,1.028748,2.0792520000000003,NA
23,2,2,2,48,7.5,0.5111999999999999,3.0888,NA
25,2,5,5,35,16.5,1.969275,3.8057250000000002,NA
34,1,4,6,23,5.6000000000000005,0.616952,0.6710480000000001,NA
56,1,19,26,66,3.3000000000000003,0.8472419999999999,1.3307579999999999,NA
32,1,7,10,23,9.8,0.861028,1.3929719999999999,NA
27,3,0,4,50,14.7,1.0437,6.306299999999999,NA
41,2,6,7,36,13.900000000000002,1.486188,3.517812,NA
30,1,8,11,27,20.3,3.7435230000000006,1.7374770000000002,NA
38,4,13,2,126,13.700000000000001,7.612542,9.649458,NA
31,1,6,1,45,7.3,0.5847299999999999,2.7002699999999997,NA
37,3,16,8,75,0.1,0.02205,0.05295,NA
30,2,2,2,26,3.8,0.248976,0.739024,NA
44,2,8,18,43,5,0.5547,1.5953,NA
25,2,5,3,42,15.5,3.36567,3.1443299999999996,NA
33,2,10,2,54,3,0.11988,1.50012,NA
25,1,3,5,31,8.1,0.881361,1.629639,NA
45,1,14,26,46,5.1,1.2621479999999998,1.0838519999999998,NA
23,1,6,2,15,12.7,1.37541,0.52959,NA
43,1,24,22,254,7.7,7.0017640000000005,12.556235999999998,NA
38,2,12,14,40,5.1,0.8976000000000001,1.1423999999999999,NA
24,1,1,4,16,7.199999999999999,0.8778239999999999,0.274176,NA
29,2,2,4,16,10.5,0.43344,1.24656,NA
40,1,23,16,81,10.9,0.997677,7.831323,NA
47,1,3,1,21,15.4,0.067914,3.166086,NA
24,1,1,5,16,9.2,0.185472,1.286528,NA
35,2,0,6,35,12.4,2.38266,1.9573399999999999,NA
38,1,1,9,42,9.1,0.890526,2.931474,NA
48,1,10,0,70,28.199999999999996,10.679339999999998,9.06066,NA
35,2,12,12,64,15,1.4496,8.1504,NA
27,1,11,1,21,11.4,0.914508,1.479492,NA
47,3,16,7,266,2,2.19184,3.1281600000000003,NA
31,1,3,5,16,32.300000000000004,3.0646240000000002,2.103376,NA
30,1,12,4,40,7.000000000000001,1.2488000000000001,1.5512000000000001,NA
29,2,10,3,61,6.2,0.798002,2.983998,NA
26,4,1,6,64,23.3,7.754240000000001,7.15776,NA
38,1,21,17,65,16.8,2.53344,8.38656,NA
45,1,7,17,29,6.1,0.739442,1.0295579999999998,NA
29,1,3,10,23,9.3,1.103724,1.0352759999999999,NA
52,1,17,4,73,8.7,1.0542660000000001,5.296734,NA
24,1,1,0,20,4.1000000000000005,0.32472,0.49528000000000005,NA
33,2,8,13,27,9.8,1.6458119999999998,1.000188,NA
38,2,0,18,21,4.6,0.612444,0.353556,NA
26,1,0,2,15,5.4,0.38555999999999996,0.42444,NA
26,1,2,5,22,6.4,0.23654399999999998,1.171456,NA
35,1,16,0,37,17.2,4.212968,2.151032,NA
43,1,9,8,66,8.799999999999999,2.3406239999999996,3.4673760000000002,NA
45,3,8,1,140,13.900000000000002,4.1839,15.2761,NA
24,1,5,1,46,3.8,0.529644,1.218356,NA
44,3,7,16,78,10.5,3.1531499999999997,5.036849999999999,NA
29,2,0,7,23,8,1.242,0.5980000000000001,NA
22,2,0,0,14,17.1,0.241794,2.152206,NA
38,1,16,8,37,8.6,0.082732,3.099268,NA
46,1,6,19,30,17.599999999999998,1.4150399999999996,3.86496,NA
46,4,7,16,73,1.0999999999999999,0.555676,0.247324,NA
32,1,13,11,25,7.5,0.59625,1.27875,NA
39,3,16,10,126,6.800000000000001,1.4051520000000002,7.162848000000001,NA
40,2,15,19,138,4.1000000000000005,1.222128,4.435872,NA
47,1,16,19,110,12.6,5.8212,8.038799999999998,NA
28,1,10,1,42,8.6,1.0474799999999997,2.56452,NA
36,1,19,8,45,12.1,0.920205,4.524795,NA
41,2,13,1,93,14.7,9.542358,4.128641999999999,NA
31,2,12,8,44,9.6,1.867008,2.356992,NA
39,1,20,8,116,4.1000000000000005,2.240076,2.515924,NA
37,1,4,10,24,14.2,0.4191839999999999,2.9888159999999995,NA
35,2,11,1,62,32.4,9.702504000000001,10.385496,NA
35,4,10,12,45,8.5,1.0404,2.7846,NA
51,4,15,30,26,13.600000000000001,2.0119840000000004,1.524016,NA
36,1,5,2,27,7.000000000000001,0.72387,1.1661300000000001,NA
23,1,3,4,13,3.1,0.045539,0.35746100000000003,NA
34,1,12,15,32,2.7,0.239328,0.624672,NA
32,2,12,11,116,5.7,4.026708,2.585292,NA
48,1,13,11,38,10.8,0.722304,3.3816960000000003,NA
35,2,1,11,24,7.8,0.41745599999999994,1.4545439999999998,NA
37,1,20,13,41,12.9,0.89913,4.38987,NA
